Format Version,1.0,
Take Name,MS010MPT004,
Capture Frame Rate,120.00,
Export Frame Rate,120.00,
Capture Start Time,25 Mar 2022 12:58:56 +0100,
Total Frames In Take,7892,
Total Exported Frames,7892,
Coordinate Space,Local,
Device Name,NIDAQ USB-6210 31683603,
Device Type,1,
Device Channel Count,6,
Mocap Rate,120.00,
Mocap Rate Multiple,1.00

MocapFrame, MocapTime, DeviceFrame,Dev2/ai0,Dev2/ai1,Dev2/ai2,Dev2/ai3,Dev2/ai4,Dev2/ai5
267,2.225000,267,-0.743631,0.076671,-0.009503,-0.126266,0.188501,-0.223953
268,2.233333,268,-0.744289,0.076342,-0.009832,-0.126924,0.188830,-0.223953
269,2.241667,269,-0.744289,0.077000,-0.010490,-0.126595,0.189159,-0.223295
270,2.250000,270,-0.744289,0.076014,-0.009503,-0.126924,0.189488,-0.223624
271,2.258333,271,-0.744947,0.076671,-0.009832,-0.126266,0.189159,-0.223624
272,2.266667,272,-0.744947,0.077329,-0.009174,-0.126266,0.189488,-0.223624
273,2.275000,273,-0.744618,0.077329,-0.009832,-0.125609,0.189488,-0.223295
274,2.283333,274,-0.743960,0.077987,-0.009832,-0.125937,0.189159,-0.223295
275,2.291667,275,-0.743960,0.076014,-0.010161,-0.126595,0.189159,-0.223295
276,2.300000,276,-0.744289,0.077987,-0.010161,-0.126266,0.188830,-0.223953
277,2.308333,277,-0.743960,0.077658,-0.009832,-0.126595,0.189159,-0.223624
278,2.316667,278,-0.744289,0.078316,-0.009832,-0.127253,0.189488,-0.223624
279,2.325000,279,-0.744618,0.077329,-0.009832,-0.126266,0.189488,-0.223953
280,2.333333,280,-0.744289,0.077000,-0.009503,-0.126266,0.189159,-0.224282
281,2.341667,281,-0.744289,0.077658,-0.009832,-0.126924,0.189159,-0.223624
